player_id,player_code,name,date_of_birth,age,height,citizenship,position,foot,current_market_value,intl_caps,intl_goals,source_league,season_id,competition_code
505324,agon-elezi,Agon Elezi,01/03/2001,25.0,"1,81 m",North Macedonia,Midfield - Central Midfield,right,800000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
730484,aaron-zehnter,Aaron Zehnter,31/10/2004,21.0,"1,80 m",Germany,Defender - Left-Back,left,6000000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
229005,abdou-diallo,Abdou Diallo,04/05/1996,30.0,"1,86 m",Senegal,Defender - Centre-Back,left,4500000.0,33.0,2.0,2023-bundesliga,2023,bundesliga
792380,aleksandar-pavlovic,Aleksandar Pavlovic,03/05/2004,22.0,"1,88 m",Germany,Midfield - Defensive Midfield,both,75000000.0,9.0,1.0,2023-bundesliga,2023,bundesliga
195778,alexander-nubel,Alexander Nübel,30/09/1996,29.0,"1,93 m",Germany,Goalkeeper,right,12000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
193082,alejandro-grimaldo,Alejandro Grimaldo,20/09/1995,30.0,"1,71 m",Spain,Defender - Left-Back,left,24000000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
126281,alexander-hack,Alexander Hack,08/09/1993,32.0,"1,93 m",Germany,Defender - Centre-Back,left,600000.0,4.0,0.0,2023-bundesliga,2023,bundesliga
455662,abdenego-nankishi,Abdenego Nankishi,06/07/2002,23.0,"1,78 m",Germany,Attack - Left Winger,left,300000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
238407,alexander-sorloth,Alexander Sørloth,05/12/1995,30.0,"1,95 m",Norway,Attack - Centre-Forward,left,20000000.0,70.0,26.0,2023-bundesliga,2023,bundesliga
251878,aaron-martin,Aarón Martín,22/04/1997,29.0,"1,78 m",Spain,Defender - Left-Back,left,7000000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
93763,alexander-schwolow,Alexander Schwolow,02/06/1992,33.0,"1,90 m",Germany,Goalkeeper,right,450000.0,7.0,0.0,2023-bundesliga,2023,bundesliga
337333,alex-kral,Alex Král,19/05/1998,27.0,"1,86 m",Czech Republic,Midfield - Central Midfield,right,2500000.0,48.0,2.0,2023-bundesliga,2023,bundesliga
692737,aljoscha-kemlein,Aljoscha Kemlein,02/08/2004,21.0,"1,88 m",Germany,Midfield - Defensive Midfield,right,12000000.0,8.0,0.0,2023-bundesliga,2023,bundesliga
198008,andre-silva,André Silva,06/11/1995,30.0,"1,86 m",Portugal,Attack - Centre-Forward,right,3000000.0,53.0,19.0,2023-bundesliga,2023,bundesliga
216181,almamy-toure,Almamy Touré,28/04/1996,30.0,"1,81 m",Mali,Defender - Centre-Back,right,,1.0,0.0,2023-bundesliga,2023,bundesliga
41323,andreas-luthe,Andreas Luthe,10/03/1987,39.0,"1,95 m",Germany,Goalkeeper,right,,,,2023-bundesliga,2023,bundesliga
555719,ali-akman,Ali Akman,18/04/2002,24.0,"1,73 m",Türkiye,Attack - Centre-Forward,right,350000.0,13.0,1.0,2023-bundesliga,2023,bundesliga
748070,alou-kuol,Alou Kuol,05/07/2001,24.0,"1,81 m",Australia,Attack - Centre-Forward,right,350000.0,15.0,5.0,2023-bundesliga,2023,bundesliga
240274,anderson-lucoqui,Anderson Lucoqui,06/07/1997,28.0,"1,81 m",Angola,Defender - Left-Back,left,250000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
748382,amin-sarr,Amin Sarr,11/03/2001,25.0,"1,88 m",Sweden,Attack - Centre-Forward,right,3000000.0,10.0,3.0,2023-bundesliga,2023,bundesliga
42783,andre-hahn,André Hahn,13/08/1990,35.0,"1,85 m",Germany,Attack - Right Winger,right,,1.0,0.0,2023-bundesliga,2023,bundesliga
93563,andreas-geipl,Andreas Geipl,21/04/1992,34.0,"1,78 m",Germany,Midfield - Defensive Midfield,right,200000.0,,,2023-bundesliga,2023,bundesliga
277179,angelino,Angeliño,04/01/1997,29.0,"1,71 m",Spain,Defender - Left-Back,left,10000000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
828356,andre-leipold,André Leipold,12/11/2001,24.0,"1,81 m",Philippines,Attack - Right Winger,both,250000.0,5.0,0.0,2023-bundesliga,2023,bundesliga
438315,andreas-muller,Andreas Müller,20/07/2000,25.0,"1,73 m",Germany,Midfield - Defensive Midfield,right,800000.0,,,2023-bundesliga,2023,bundesliga
250013,angelo-fulgini,Angelo Fulgini,20/08/1996,29.0,"1,83 m",New Caledonia,Midfield - Attacking Midfield,right,5000000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
112541,andrey-lunev,Andrey Lunev,13/11/1991,34.0,"1,90 m",Russia,Goalkeeper,right,1000000.0,9.0,0.0,2023-bundesliga,2023,bundesliga
631904,anselmo-garcia-macnulty,Anselmo García MacNulty,19/02/2003,23.0,"1,90 m",Ireland,Defender - Centre-Back,left,1500000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
443710,angelo-stiller,Angelo Stiller,04/04/2001,25.0,"1,83 m",Germany,Midfield - Defensive Midfield,left,45000000.0,7.0,0.0,2023-bundesliga,2023,bundesliga
690799,anthony-rouault,Anthony Rouault,29/05/2001,24.0,"1,86 m",France,Defender - Centre-Back,right,12000000.0,,,2023-bundesliga,2023,bundesliga
429874,ansgar-knauff,Ansgar Knauff,10/01/2002,24.0,"1,80 m",Germany,Attack - Right Winger,right,15000000.0,30.0,4.0,2023-bundesliga,2023,bundesliga
344069,anton-stach,Anton Stach,15/11/1998,27.0,"1,94 m",Germany,Midfield - Defensive Midfield,right,25000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
183720,anwar-el-ghazi,Anwar El Ghazi,03/05/1995,31.0,"1,89 m",Netherlands,Attack - Right Winger,right,900000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
405674,antonis-aidonis,Antonis Aidonis,22/05/2001,24.0,"1,86 m",Germany,Defender - Centre-Back,right,200000.0,3.0,1.0,2023-bundesliga,2023,bundesliga
744728,arijon-ibrahimovic,Arijon Ibrahimovic,11/12/2005,20.0,"1,78 m",Germany,Midfield - Attacking Midfield,right,6000000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
635645,aurele-amenda,Aurèle Amenda,31/07/2003,22.0,"1,94 m",Switzerland,Defender - Centre-Back,right,8000000.0,6.0,0.0,2023-bundesliga,2023,bundesliga
655463,antonis-makatounakis,Antonis Makatounakis,18/10/2003,22.0,"1,86 m",Greece,Goalkeeper,both,,,,2023-bundesliga,2023,bundesliga
263380,attila-szalai,Attila Szalai,20/01/1998,28.0,"1,92 m",Hungary,Defender - Centre-Back,left,2000000.0,49.0,2.0,2023-bundesliga,2023,bundesliga
50512,anthony-modeste,Anthony Modeste,14/04/1988,38.0,"1,88 m",France,Attack - Centre-Forward,right,50000.0,16.0,6.0,2023-bundesliga,2023,bundesliga
696027,ayman-aourir,Ayman Aourir,06/10/2004,21.0,"1,72 m",Morocco,Midfield - Attacking Midfield,both,50000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
503881,aster-vranckx,Aster Vranckx,04/10/2002,23.0,"1,83 m",Belgium,Midfield - Central Midfield,right,7000000.0,9.0,0.0,2023-bundesliga,2023,bundesliga
977464,arthur,Arthur,17/03/2003,23.0,"1,74 m",Brazil,Defender - Right-Back,right,7000000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
315332,aymen-barkok,Aymen Barkok,21/05/1998,27.0,"1,89 m",Morocco,Midfield - Attacking Midfield,right,450000.0,18.0,1.0,2023-bundesliga,2023,bundesliga
452068,ayman-azhil,Ayman Azhil,10/04/2001,25.0,"1,75 m",Morocco,Midfield - Defensive Midfield,right,400000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
370998,bartol-franjic,Bartol Franjic,14/01/2000,26.0,"1,88 m",Croatia,Defender - Left-Back,left,1000000.0,15.0,1.0,2023-bundesliga,2023,bundesliga
658116,ben-bobzien,Ben Bobzien,29/04/2003,23.0,"1,76 m",Germany,Attack - Left Winger,right,1200000.0,13.0,2.0,2023-bundesliga,2023,bundesliga
535551,bartosz-bialek,Bartosz Bialek,11/11/2001,24.0,"1,91 m",Poland,Attack - Centre-Forward,right,600000.0,10.0,4.0,2023-bundesliga,2023,bundesliga
574193,bambase-conte,Bambasé Conté,07/07/2003,22.0,"1,82 m",Germany,Midfield - Attacking Midfield,left,3000000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
453870,benedict-hollerbach,Benedict Hollerbach,17/05/2001,24.0,"1,81 m",Germany,Attack - Centre-Forward,both,8000000.0,2.0,1.0,2023-bundesliga,2023,bundesliga
227084,benedikt-gimber,Benedikt Gimber,19/02/1997,29.0,"1,87 m",Germany,Defender - Centre-Back,left,2000000.0,10.0,1.0,2023-bundesliga,2023,bundesliga
381250,benjamin-leneis,Benjamin Leneis,08/03/1999,27.0,"1,95 m",Germany,Goalkeeper,both,,,,2023-bundesliga,2023,bundesliga
353366,benjamin-pavard,Benjamin Pavard,28/03/1996,30.0,"1,86 m",France,Defender - Centre-Back,right,15000000.0,55.0,5.0,2023-bundesliga,2023,bundesliga
278359,borja-iglesias,Borja Iglesias,17/01/1993,33.0,"1,87 m",Spain,Attack - Centre-Forward,right,3000000.0,6.0,0.0,2023-bundesliga,2023,bundesliga
393323,brenden-aaronson,Brenden Aaronson,22/10/2000,25.0,"1,77 m",United States,Midfield - Attacking Midfield,right,18000000.0,57.0,9.0,2023-bundesliga,2023,bundesliga
627442,benjamin-sesko,Benjamin Sesko,31/05/2003,22.0,"1,95 m",Slovenia,Attack - Centre-Forward,right,65000000.0,45.0,16.0,2023-bundesliga,2023,bundesliga
713644,bryan-zaragoza,Bryan Zaragoza,09/09/2001,24.0,"1,64 m",Spain,Attack - Left Winger,right,10000000.0,3.0,1.0,2023-bundesliga,2023,bundesliga
364258,bernardo,Bernardo,14/05/1995,31.0,"1,86 m",Brazil,Defender - Left-Back,left,5000000.0,,,2023-bundesliga,2023,bundesliga
293194,borna-sosa,Borna Sosa,21/01/1998,28.0,"1,87 m",Croatia,Defender - Left-Back,left,4000000.0,27.0,2.0,2023-bundesliga,2023,bundesliga
392768,callum-hudson-odoi,Callum Hudson-Odoi,07/11/2000,25.0,"1,78 m",England,Attack - Left Winger,right,30000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
294791,chris-bedia,Chris Bedia,05/03/1996,30.0,"1,90 m",Cote d'Ivoire,Attack - Centre-Forward,left,3000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
580193,bright-arrey-mbi,Bright Arrey-Mbi,26/03/2003,23.0,"1,87 m",Germany,Defender - Centre-Back,left,7000000.0,17.0,1.0,2023-bundesliga,2023,bundesliga
742297,caden-clark,Caden Clark,27/05/2003,22.0,"1,80 m",United States,Midfield - Attacking Midfield,right,1200000.0,2.0,1.0,2023-bundesliga,2023,bundesliga
666821,bryang-kayo,Bryang Kayo,27/07/2002,23.0,"1,85 m",United States,Midfield - Central Midfield,right,350000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
382478,cedric-zesiger,Cédric Zesiger,24/06/1998,27.0,"1,94 m",Switzerland,Defender - Centre-Back,left,5000000.0,6.0,0.0,2023-bundesliga,2023,bundesliga
344381,christopher-nkunku,Christopher Nkunku,14/11/1997,28.0,"1,77 m",France,Attack - Centre-Forward,right,28000000.0,18.0,2.0,2023-bundesliga,2023,bundesliga
324278,christoph-baumgartner,Christoph Baumgartner,01/08/1999,26.0,"1,80 m",Austria,Midfield - Attacking Midfield,right,30000000.0,58.0,19.0,2023-bundesliga,2023,bundesliga
618472,castello-lukeba,Castello Lukeba,17/12/2002,23.0,"1,84 m",France,Defender - Centre-Back,left,45000000.0,27.0,0.0,2023-bundesliga,2023,bundesliga
346849,christoph-klarer,Christoph Klarer,14/06/2000,25.0,"1,91 m",Austria,Defender - Centre-Back,right,7000000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
159844,christopher-lenz,Christopher Lenz,22/09/1994,31.0,"1,80 m",Germany,Midfield - Left Midfield,left,400000.0,10.0,0.0,2023-bundesliga,2023,bundesliga
356141,daichi-kamada,Daichi Kamada,05/08/1996,29.0,"1,80 m",Japan,Midfield - Attacking Midfield,right,12000000.0,49.0,12.0,2023-bundesliga,2023,bundesliga
215099,daley-sinkgraven,Daley Sinkgraven,04/07/1995,30.0,"1,79 m",Netherlands,Defender - Left-Back,left,400000.0,5.0,0.0,2023-bundesliga,2023,bundesliga
12282,daley-blind,Daley Blind,09/03/1990,36.0,"1,80 m",Netherlands,Defender - Centre-Back,left,1400000.0,108.0,3.0,2023-bundesliga,2023,bundesliga
392124,daniel-klein,Daniel Klein,13/03/2001,25.0,"1,93 m",Germany,Goalkeeper,right,150000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
520857,conor-noss,Conor Noß,01/01/2001,25.0,"1,82 m",Germany,Attack - Right Winger,both,400000.0,11.0,0.0,2023-bundesliga,2023,bundesliga
470594,clinton-mola,Clinton Mola,15/03/2001,25.0,"1,84 m",England,Defender - Centre-Back,left,250000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
820241,damion-downs,Damion Downs,06/07/2004,21.0,"1,92 m",United States,Attack - Centre-Forward,right,6000000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
666168,dario-gebuhr,Dario Gebuhr,06/05/2003,23.0,"1,88 m",Germany,Defender - Centre-Back,right,200000.0,,,2023-bundesliga,2023,bundesliga
38410,daniel-caligiuri,Daniel Caligiuri,15/01/1988,38.0,"1,82 m",Italy,Attack - Right Winger,right,,0.0,0.0,2023-bundesliga,2023,bundesliga
90317,daniel-batz,Daniel Batz,12/01/1991,35.0,"1,91 m",Germany,Goalkeeper,both,350000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
468539,daniel-peretz,Daniel Peretz,10/07/2000,25.0,"1,90 m",Israel,Goalkeeper,right,2000000.0,11.0,0.0,2023-bundesliga,2023,bundesliga
371000,david-colina,David Colina,19/07/2000,25.0,"1,74 m",Croatia,Defender - Left-Back,left,750000.0,19.0,0.0,2023-bundesliga,2023,bundesliga
787232,david-datro-fofana,David Datro Fofana,22/12/2002,23.0,"1,82 m",Cote d'Ivoire,Attack - Centre-Forward,right,5000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
745075,david-preu,David Preu,26/10/2004,21.0,"1,72 m",Germany,Attack - Left Winger,right,400000.0,,,2023-bundesliga,2023,bundesliga
315604,diadie-samassekou,Diadié Samassékou,11/01/1996,30.0,"1,77 m",Mali,Midfield - Defensive Midfield,right,1000000.0,42.0,1.0,2023-bundesliga,2023,bundesliga
500054,david-jurasek,David Jurásek,07/08/2000,25.0,"1,83 m",Czech Republic,Defender - Left-Back,left,5000000.0,16.0,1.0,2023-bundesliga,2023,bundesliga
339314,deniz-undav,Deniz Undav,19/07/1996,29.0,"1,79 m",Germany,Attack - Centre-Forward,both,22000000.0,7.0,4.0,2023-bundesliga,2023,bundesliga
208167,dawid-kownacki,Dawid Kownacki,14/03/1997,29.0,"1,86 m",Poland,Attack - Centre-Forward,right,1700000.0,7.0,1.0,2023-bundesliga,2023,bundesliga
436585,delano-burgzorg,Delano Burgzorg,07/11/1998,27.0,"1,86 m",Suriname,Attack - Left Winger,right,3000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
800946,dennis-seimen,Dennis Seimen,01/12/2005,20.0,"1,92 m",Germany,Goalkeeper,left,10000000.0,4.0,0.0,2023-bundesliga,2023,bundesliga
448705,diant-ramaj,Diant Ramaj,19/09/2001,24.0,"1,89 m",Germany,Goalkeeper,right,7000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
451276,dominik-szoboszlai,Dominik Szoboszlai,25/10/2000,25.0,"1,87 m",Hungary,Midfield - Attacking Midfield,right,100000000.0,63.0,17.0,2023-bundesliga,2023,bundesliga
212723,djibril-sow,Djibril Sow,06/02/1997,29.0,"1,84 m",Switzerland,Midfield - Central Midfield,right,7500000.0,50.0,0.0,2023-bundesliga,2023,bundesliga
664973,dikeni-salifou,Dikeni Salifou,08/06/2003,22.0,"1,91 m",Germany,Midfield - Central Midfield,right,700000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
288255,donny-van-de-beek,Donny van de Beek,18/04/1997,29.0,"1,84 m",Netherlands,Midfield - Central Midfield,right,2000000.0,19.0,3.0,2023-bundesliga,2023,bundesliga
357156,diogo-leite,Diogo Leite,23/01/1999,27.0,"1,90 m",Portugal,Defender - Centre-Back,left,12000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
324344,dimitrios-limnios,Dimitrios Limnios,27/05/1998,27.0,"1,78 m",Greece,Attack - Right Winger,right,800000.0,26.0,3.0,2023-bundesliga,2023,bundesliga
251295,dzenis-burnic,Dzenis Burnic,22/05/1998,27.0,"1,81 m",Bosnia-Herzegovina,Midfield - Defensive Midfield,left,1200000.0,18.0,0.0,2023-bundesliga,2023,bundesliga
787912,el-chadaille-bitshiabu,El Chadaille Bitshiabu,16/05/2005,20.0,"1,96 m",France,Defender - Centre-Back,left,15000000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
110036,dominique-heintz,Dominique Heintz,15/08/1993,32.0,"1,88 m",Germany,Defender - Centre-Back,left,700000.0,8.0,1.0,2023-bundesliga,2023,bundesliga
504073,eduardo-quaresma,Eduardo Quaresma,02/03/2002,24.0,"1,85 m",Portugal,Defender - Centre-Back,right,15000000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
795762,elias-bakatukanda,Elias Bakatukanda,13/04/2004,22.0,"1,93 m",DR Congo,Defender - Centre-Back,both,400000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
400489,eljif-elmas,Eljif Elmas,24/09/1999,26.0,"1,84 m",North Macedonia,Midfield - Attacking Midfield,right,14000000.0,77.0,13.0,2023-bundesliga,2023,bundesliga
744857,elias-baum,Elias Baum,26/10/2005,20.0,"1,80 m",Germany,Defender - Right-Back,right,4000000.0,4.0,0.0,2023-bundesliga,2023,bundesliga
645774,eren-dinkci,Eren Dinkçi,13/12/2001,24.0,"1,88 m",Türkiye,Attack - Right Winger,right,6000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
111078,emil-forsberg,Emil Forsberg,23/10/1991,34.0,"1,77 m",Sweden,Attack - Left Winger,right,2000000.0,92.0,21.0,2023-bundesliga,2023,bundesliga
663189,eniss-shabani,Eniss Shabani,29/05/2003,22.0,"1,80 m",Albania,Midfield - Central Midfield,left,350000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
175722,eric-dier,Eric Dier,15/01/1994,32.0,"1,91 m",England,Defender - Centre-Back,right,5000000.0,49.0,3.0,2023-bundesliga,2023,bundesliga
290587,ellyes-skhiri,Ellyes Skhiri,10/05/1995,31.0,"1,85 m",Tunisia,Midfield - Defensive Midfield,right,6000000.0,81.0,4.0,2023-bundesliga,2023,bundesliga
559263,fabio-carvalho,Fábio Carvalho,30/08/2002,23.0,"1,70 m",Portugal,Midfield - Attacking Midfield,right,10000000.0,4.0,2.0,2023-bundesliga,2023,bundesliga
349433,fabian-nurnberger,Fabian Nürnberger,28/07/1999,26.0,"1,81 m",Bulgaria,Midfield - Left Midfield,left,1500000.0,10.0,0.0,2023-bundesliga,2023,bundesliga
405685,fabrice-hartmann,Fabrice Hartmann,02/03/2001,25.0,"1,78 m",Germany,Attack - Right Winger,both,150000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
51676,ermin-bicakcic,Ermin Bicakcic,24/01/1990,36.0,"1,85 m",Bosnia-Herzegovina,Defender - Centre-Back,right,250000.0,43.0,3.0,2023-bundesliga,2023,bundesliga
456492,faride-alidou,Faride Alidou,18/07/2001,24.0,"1,86 m",Germany,Attack - Left Winger,right,800000.0,10.0,0.0,2023-bundesliga,2023,bundesliga
371149,evan-ndicka,Evan Ndicka,20/08/1999,26.0,"1,92 m",Cote d'Ivoire,Defender - Centre-Back,left,35000000.0,27.0,0.0,2023-bundesliga,2023,bundesliga
798773,felix-lange,Felix Lange,13/03/2004,22.0,"1,87 m",Germany,Defender - Centre-Back,right,,,,2023-bundesliga,2023,bundesliga
855015,fares-chaibi,Farès Chaïbi,28/11/2002,23.0,"1,83 m",Algeria,Midfield - Attacking Midfield,right,15000000.0,28.0,3.0,2023-bundesliga,2023,bundesliga
724104,fabio-chiarodia,Fabio Chiarodia,05/06/2005,20.0,"1,86 m",Italy,Defender - Centre-Back,left,3000000.0,4.0,0.0,2023-bundesliga,2023,bundesliga
676889,fabio-di-michele-sanchez,Fabio Di Michele Sanchez,14/03/2003,23.0,"1,80 m",Germany,Defender - Left-Back,left,900000.0,,,2023-bundesliga,2023,bundesliga
330635,felix-gotze,Felix Götze,11/02/1998,28.0,"1,85 m",Germany,Defender - Centre-Back,right,2000000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
406640,felix-nmecha,Felix Nmecha,10/10/2000,25.0,"1,90 m",Germany,Midfield - Central Midfield,right,50000000.0,6.0,1.0,2023-bundesliga,2023,bundesliga
464195,filip-stojilkovic,Filip Stojilkovic,04/01/2000,26.0,"1,86 m",Switzerland,Attack - Centre-Forward,right,3000000.0,25.0,2.0,2023-bundesliga,2023,bundesliga
251299,finn-dahmen,Finn Dahmen,27/03/1998,28.0,"1,86 m",Germany,Goalkeeper,right,12000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
524290,fisnik-asllani,Fisnik Asllani,08/08/2002,23.0,"1,91 m",Kosovo,Attack - Centre-Forward,both,30000000.0,14.0,4.0,2023-bundesliga,2023,bundesliga
195736,florian-grillitsch,Florian Grillitsch,07/08/1995,30.0,"1,87 m",Austria,Midfield - Defensive Midfield,right,2000000.0,59.0,1.0,2023-bundesliga,2023,bundesliga
284769,florian-muller,Florian Müller,13/11/1997,28.0,"1,90 m",Germany,Goalkeeper,left,1200000.0,2.0,0.0,2023-bundesliga,2023,bundesliga
274461,felix-passlack,Felix Passlack,29/05/1998,27.0,"1,70 m",Germany,Defender - Right-Back,right,700000.0,4.0,0.0,2023-bundesliga,2023,bundesliga
337036,florent-muslija,Florent Muslija,06/07/1998,27.0,"1,72 m",Kosovo,Attack - Left Winger,right,1800000.0,40.0,3.0,2023-bundesliga,2023,bundesliga
806948,frank-feller,Frank Feller,07/01/2004,22.0,"1,83 m",Germany,Goalkeeper,right,500000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
229006,franck-honorat,Franck Honorat,11/08/1996,29.0,"1,80 m",France,Attack - Right Winger,right,10000000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
604320,frans-kratzig,Frans Krätzig,14/01/2003,23.0,"1,77 m",Germany,Defender - Left-Back,left,2800000.0,3.0,0.0,2023-bundesliga,2023,bundesliga
405679,frederik-jakel,Frederik Jäkel,07/03/2001,25.0,"1,94 m",Germany,Defender - Centre-Back,right,450000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
329723,gil-dias,Gil Dias,28/09/1996,29.0,"1,86 m",Portugal,Attack - Right Winger,left,1500000.0,10.0,2.0,2023-bundesliga,2023,bundesliga
190289,gerrit-holtmann,Gerrit Holtmann,25/03/1995,31.0,"1,85 m",Philippines,Attack - Left Winger,left,700000.0,7.0,2.0,2023-bundesliga,2023,bundesliga
270027,frank-ronstadt,Frank Ronstadt,21/07/1997,28.0,"1,79 m",Germany,Midfield - Left Midfield,right,350000.0,1.0,0.0,2023-bundesliga,2023,bundesliga
388160,fraser-hornby,Fraser Hornby,13/09/1999,26.0,"1,95 m",Scotland,Attack - Centre-Forward,right,4500000.0,18.0,10.0,2023-bundesliga,2023,bundesliga
181547,goncalo-paciencia,Gonçalo Paciência,01/08/1994,31.0,"1,84 m",Portugal,Attack - Centre-Forward,right,700000.0,2.0,1.0,2023-bundesliga,2023,bundesliga
604327,gabriel-vidovic,Gabriel Vidovic,01/12/2003,22.0,"1,80 m",Croatia,Attack - Left Winger,right,2500000.0,21.0,2.0,2023-bundesliga,2023,bundesliga
111455,granit-xhaka,Granit Xhaka,27/09/1992,33.0,"1,86 m",Switzerland,Midfield - Defensive Midfield,left,10000000.0,144.0,16.0,2023-bundesliga,2023,bundesliga
504215,giovanni-reyna,Giovanni Reyna,13/11/2002,23.0,"1,87 m",United States,Midfield - Attacking Midfield,right,4000000.0,36.0,9.0,2023-bundesliga,2023,bundesliga
569349,frederik-winther,Frederik Winther,04/01/2001,25.0,"1,90 m",Denmark,Defender - Centre-Back,left,700000.0,7.0,0.0,2023-bundesliga,2023,bundesliga
486456,harpreet-ghotra,Harpreet Ghotra,17/01/2003,23.0,"1,80 m",Germany,Midfield - Central Midfield,right,,,,2023-bundesliga,2023,bundesliga
132098,harry-kane,Harry Kane,28/07/1993,32.0,"1,88 m",England,Attack - Centre-Forward,right,65000000.0,112.0,78.0,2023-bundesliga,2023,bundesliga
574201,grant-leon-ranos,Grant-Leon Ranos,20/07/2003,22.0,"1,80 m",Armenia,Attack - Centre-Forward,right,800000.0,24.0,5.0,2023-bundesliga,2023,bundesliga
709726,hugo-ekitike,Hugo Ekitiké,20/06/2002,23.0,"1,90 m",France,Attack - Centre-Forward,right,90000000.0,8.0,2.0,2023-bundesliga,2023,bundesliga
321070,hannes-wolf,Hannes Wolf,16/04/1999,27.0,"1,79 m",Austria,Attack - Right Winger,left,5000000.0,0.0,0.0,2023-bundesliga,2023,bundesliga
931838,hugo-larsson,Hugo Larsson,27/06/2004,21.0,"1,87 m",Sweden,Midfield - Central Midfield,right,32000000.0,12.0,0.0,2023-bundesliga,2023,bundesliga
936981,gustavo-puerta,Gustavo Puerta,23/07/2003,22.0,"1,73 m",Colombia,Midfield - Central Midfield,right,5000000.0,4.0,1.0,2023-bundesliga,2023,bundesliga
668276,hugo-novoa,Hugo Novoa,24/01/2003,23.0,"1,82 m",Spain,Defender - Right-Back,right,800000.0,13.0,1.0,2023-bundesliga,2023,bundesliga
485585,ian-maatsen,Ian Maatsen,10/03/2002,24.0,"1,78 m",Netherlands,Defender - Left-Back,left,30000000.0,24.0,1.0,2023-bundesliga,2023,bundesliga
736973,henry-jon-crosthwaite,Henry-Jon Crosthwaite,14/10/2002,23.0,"1,76 m",Germany,Attack - Right Winger,right,,,,2023-bundesliga,2023,bundesliga
515624,henri-koudossou,Henri Koudossou,03/09/1999,26.0,"1,80 m",Germany,Defender - Right-Back,right,1200000.0,,,2023-bundesliga,2023,bundesliga
617074,ilaix-moriba,Ilaix Moriba,19/01/2003,23.0,"1,85 m",Guinea,Midfield - Central Midfield,right,10000000.0,25.0,1.0,2023-bundesliga,2023,bundesliga
342226,irvin-cardona,Irvin Cardona,08/08/1997,28.0,"1,85 m",Malta,Attack - Right Winger,right,2500000.0,8.0,2.0,2023-bundesliga,2023,bundesliga
670116,isak-hansen-aaroen,Isak Hansen-Aarøen,22/08/2004,21.0,"1,73 m",Norway,Midfield - Attacking Midfield,right,800000.0,14.0,3.0,2023-bundesliga,2023,bundesliga
381753,ilia-gruev,Ilia Gruev,06/05/2000,26.0,"1,85 m",Bulgaria,Midfield - Defensive Midfield,left,12000000.0,27.0,0.0,2023-bundesliga,2023,bundesliga
401173,jadon-sancho,Jadon Sancho,25/03/2000,26.0,"1,80 m",England,Attack - Left Winger,right,20000000.0,23.0,3.0,2023-bundesliga,2023,bundesliga
199297,jacek-goralski,Jacek Góralski,21/09/1992,33.0,"1,72 m",Poland,Midfield - Defensive Midfield,right,100000.0,21.0,1.0,2023-bundesliga,2023,bundesliga
518505,jamie-leweling,Jamie Leweling,26/02/2001,25.0,"1,85 m",Germany,Attack - Right Winger,both,40000000.0,4.0,1.0,2023-bundesliga,2023,bundesliga
293281,jacob-bruun-larsen,Jacob Bruun Larsen,19/09/1998,27.0,"1,83 m",Denmark,Attack - Left Winger,right,5000000.0,8.0,1.0,2023-bundesliga,2023,bundesliga
