type,club,direction,player,player_href,age,nationality,position,market_value,origin_club,fee,source,source_league,fee_type,fee_raw,position_group,buyer,seller,premium_ratio,season_id,competition_code,net_transfer_record,squad_size,average_age,national_team_players,competition_name,country_name,league_total_market_value
transfer,Genoa CFC,Out,Luigi Carillo,/luigi-carillo/profil/spieler/240338,23.0,Italy,Centre-Back,100000.0,Sambenedettese,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Sambenedettese,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Eddie Salcedo,/eddie-salcedo/profil/spieler/459661,17.0,Italy,Centre-Forward,2000000.0,Hellas Verona,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Attacker,Hellas Verona,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Rômulo,/romulo/profil/spieler/121756,32.0,Italy,Central Midfield,2500000.0,Brescia,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Brescia,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Giorgio Altare,/giorgio-altare/profil/spieler/354909,21.0,Italy,Centre-Back,50000.0,Olbia,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Olbia,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,András Schäfer,/andras-schafer/profil/spieler/454863,20.0,Hungary,Central Midfield,400000.0,Dunajska Streda,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Dunajska Streda,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Raúl Asencio,/raul-asencio/profil/spieler/340260,21.0,Spain,Centre-Forward,700000.0,Cosenza,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Attacker,Cosenza,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Sinan Gümüş,/sinan-gumus/profil/spieler/196524,26.0,Türkiye,Right Winger,1200000.0,Antalyaspor,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Attacker,Antalyaspor,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Riccardo Saponara,/riccardo-saponara/profil/spieler/88909,28.0,Italy,Attacking Midfield,3000000.0,Lecce,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Lecce,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Jawad El Yamiq,/jawad-el-yamiq/profil/spieler/235412,27.0,Morocco,Centre-Back,800000.0,Real Zaragoza,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Real Zaragoza,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Kevin Agudelo,/kevin-agudelo/profil/spieler/587458,21.0,Colombia,Attacking Midfield,3000000.0,Fiorentina,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Fiorentina,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Jandrei,/jandrei/profil/spieler/512344,26.0,Brazil,Goalkeeper,1800000.0,Athletico-PR,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Goalkeeper,Athletico-PR,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Marco Albertoni,/marco-albertoni/profil/spieler/244175,23.0,Italy,Goalkeeper,175000.0,Without Club,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Goalkeeper,Without Club,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Alessio Rollandi,/alessio-rollandi/profil/spieler/391683,19.0,Italy,Goalkeeper,50000.0,Without Club,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Goalkeeper,Without Club,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Pedro Pereira,/pedro-pereira/profil/spieler/314965,21.0,Portugal,Right-Back,2000000.0,Benfica,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Defender,Benfica,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Daniel Bessa,/daniel-bessa/profil/spieler/140757,26.0,Italy,Central Midfield,4500000.0,Hellas Verona,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Midfielder,Hellas Verona,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Ionuț Radu,/ionut-radu/profil/spieler/303657,22.0,Romania,Goalkeeper,15000000.0,Inter,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Goalkeeper,Inter,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Luca Mazzitelli,/luca-mazzitelli/profil/spieler/226025,23.0,Italy,Central Midfield,3500000.0,Sassuolo,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Midfielder,Sassuolo,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Esteban Rolón,/esteban-rolon/profil/spieler/399887,24.0,Argentina,Defensive Midfield,1000000.0,Málaga CF,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Midfielder,Málaga CF,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Andrea Favilli,/andrea-favilli/profil/spieler/340151,22.0,Italy,Centre-Forward,6000000.0,Juventus,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Attacker,Juventus,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Giuseppe Pezzella,/giuseppe-pezzella/profil/spieler/336960,21.0,Italy,Left-Back,3000000.0,Udinese,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Defender,Udinese,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Stefano Sturaro,/stefano-sturaro/profil/spieler/167859,26.0,Italy,Central Midfield,10000000.0,Juventus,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Midfielder,Juventus,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Lukas Lerager,/lukas-lerager/profil/spieler/167105,25.0,Denmark,Defensive Midfield,6000000.0,G. Bordeaux,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 30/06/2019,Midfielder,G. Bordeaux,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Eddie Salcedo,/eddie-salcedo/profil/spieler/459661,18.0,Italy,Centre-Forward,10000000.0,Inter,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 31/08/2020,Attacker,Inter,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Genoa CFC,Out,Ionuț Radu,/ionut-radu/profil/spieler/303657,22.0,Romania,Goalkeeper,15000000.0,Inter,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,end_of_loan,End of loan 29/01/2020,Goalkeeper,Inter,Genoa CFC,,2019,serie-a,47930000.0,26,26.8,8,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Sofyan Amrabat,/sofyan-amrabat/profil/spieler/287579,23.0,Morocco,Defensive Midfield,10000000.0,Club Brugge,3650000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€3.65m,Midfielder,Hellas Verona,Club Brugge,-0.635,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Amir Rrahmani,/amir-rrahmani/profil/spieler/257732,25.0,Kosovo,Centre-Back,1500000.0,Dinamo Zagreb,3520000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€3.52m,Defender,Hellas Verona,Dinamo Zagreb,1.3466666666666667,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Paweł Dawidowicz,/pawel-dawidowicz/profil/spieler/248732,24.0,Poland,Centre-Back,2000000.0,Benfica,3500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€3.50m,Defender,Hellas Verona,Benfica,0.75,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Mariusz Stępiński,/mariusz-stepinski/profil/spieler/210363,24.0,Poland,Centre-Forward,3800000.0,Chievo Verona,3500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€3.50m,Attacker,Hellas Verona,Chievo Verona,-0.07894736842105265,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Samuel Di Carmine,/samuel-di-carmine/profil/spieler/45389,30.0,Italy,Centre-Forward,1700000.0,Perugia,2500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€2.50m,Attacker,Hellas Verona,Perugia,0.47058823529411775,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Matteo Lovato,/matteo-lovato/profil/spieler/459655,19.0,Italy,Centre-Back,150000.0,Padova,2200000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€2.20m,Defender,Hellas Verona,Padova,13.666666666666666,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Antonino Ragusa,/antonino-ragusa/profil/spieler/102470,29.0,Italy,Left Winger,1000000.0,Sassuolo,1000000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€1.00m,Attacker,Hellas Verona,Sassuolo,0.0,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Alberto Almici,/alberto-almici/profil/spieler/163542,26.0,Italy,Right-Back,500000.0,Atalanta,500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€500k,Defender,Hellas Verona,Atalanta,0.0,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Mariusz Stępiński,/mariusz-stepinski/profil/spieler/210363,24.0,Poland,Centre-Forward,4000000.0,Chievo Verona,500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_with_fee,Loan fee: €500k,Attacker,Hellas Verona,Chievo Verona,-0.875,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Luca Marrone,/luca-marrone/profil/spieler/124769,29.0,Italy,Centre-Back,800000.0,Juventus,450000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€450k,Defender,Hellas Verona,Juventus,-0.4375,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Antonio Di Gaudio,/antonio-di-gaudio/profil/spieler/165722,29.0,Italy,Left Winger,1400000.0,Parma,400000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€400k,Attacker,Hellas Verona,Parma,-0.7142857142857143,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Emmanuel Badu,/emmanuel-badu/profil/spieler/108484,28.0,Ghana,Central Midfield,1500000.0,Udinese,370000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_with_fee,Loan fee: €370k,Midfielder,Hellas Verona,Udinese,-0.7533333333333333,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Davide Faraoni,/davide-faraoni/profil/spieler/73926,27.0,Italy,Right-Back,900000.0,Crotone,300000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€300k,Defender,Hellas Verona,Crotone,-0.6666666666666667,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Gennaro Tutino,/gennaro-tutino/profil/spieler/202979,22.0,Italy,Centre-Forward,2500000.0,Napoli,125000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_with_fee,Loan fee: €125k,Attacker,Hellas Verona,Napoli,-0.95,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Mattia Chiesa,/mattia-chiesa/profil/spieler/535881,18.0,Italy,Goalkeeper,50000.0,Ambrosiana,93000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€93k,Goalkeeper,Hellas Verona,Ambrosiana,0.8600000000000001,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Fabio Borini,/fabio-borini/profil/spieler/96754,28.0,Italy,Centre-Forward,5000000.0,AC Milan,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,free,free transfer,Attacker,Hellas Verona,AC Milan,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Vincenzo Silvestro,/vincenzo-silvestro/profil/spieler/339866,20.0,Italy,Left Midfield,150000.0,Mantova,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,free,free transfer,Midfielder,Hellas Verona,Mantova,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Miguel Veloso,/miguel-veloso/profil/spieler/43848,33.0,Portugal,Defensive Midfield,1000000.0,Genoa,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,free,free transfer,Midfielder,Hellas Verona,Genoa,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Salvatore Bocchetti,/salvatore-bocchetti/profil/spieler/42678,32.0,Italy,Centre-Back,1500000.0,Spartak Moscow,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,free,free transfer,Defender,Hellas Verona,Spartak Moscow,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Darko Lazović,/darko-lazovic/profil/spieler/70411,28.0,Serbia,Left Midfield,3000000.0,Genoa,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,free,free transfer,Midfielder,Hellas Verona,Genoa,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Amir Rrahmani,/amir-rrahmani/profil/spieler/257732,25.0,Kosovo,Centre-Back,6000000.0,Napoli,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Hellas Verona,Napoli,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Eddie Salcedo,/eddie-salcedo/profil/spieler/459661,17.0,Italy,Centre-Forward,2000000.0,Genoa,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Attacker,Hellas Verona,Genoa,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Koray Günter,/koray-gunter/profil/spieler/115763,24.0,Germany,Centre-Back,1000000.0,Genoa,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Hellas Verona,Genoa,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Federico Dimarco,/federico-dimarco/profil/spieler/198116,22.0,Italy,Left-Back,5000000.0,Inter,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Hellas Verona,Inter,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Sofyan Amrabat,/sofyan-amrabat/profil/spieler/287579,23.0,Morocco,Defensive Midfield,10000000.0,Fiorentina,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Hellas Verona,Fiorentina,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Sofyan Amrabat,/sofyan-amrabat/profil/spieler/287579,23.0,Morocco,Defensive Midfield,3000000.0,Club Brugge,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Hellas Verona,Club Brugge,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Boris Radunović,/boris-radunovic/profil/spieler/258482,23.0,Serbia,Goalkeeper,900000.0,Atalanta,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Goalkeeper,Hellas Verona,Atalanta,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Valentin Eysseric,/valentin-eysseric/profil/spieler/126687,27.0,France,Attacking Midfield,1500000.0,Fiorentina,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Hellas Verona,Fiorentina,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Valerio Verre,/valerio-verre/profil/spieler/162961,25.0,Italy,Attacking Midfield,3500000.0,Sampdoria,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Hellas Verona,Sampdoria,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Matteo Pessina,/matteo-pessina/profil/spieler/332179,22.0,Italy,Central Midfield,1500000.0,Atalanta,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Midfielder,Hellas Verona,Atalanta,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Lucas Felippe,/lucas-felippe/profil/spieler/538063,19.0,Brazil,Defensive Midfield,75000.0,Verona U19,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Midfielder,Hellas Verona,Verona U19,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Wesley Gasolina,/wesley-gasolina/profil/spieler/371967,19.0,Brazil,Right-Back,,Without Club,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Defender,Hellas Verona,Without Club,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Aleksejs Saveljevs,/aleksejs-saveljevs/profil/spieler/372122,20.0,Latvia,Central Midfield,75000.0,Verona U19,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Midfielder,Hellas Verona,Verona U19,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Yves Bationo,/yves-bationo/profil/spieler/199613,25.0,Burkina Faso,Central Midfield,,Without Club,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,unknown,-,Midfielder,Hellas Verona,Without Club,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,In,Claud Adjapong,/claud-adjapong/profil/spieler/337716,21.0,Italy,Right-Back,3500000.0,Sassuolo,,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,loan_free,loan transfer,Defender,Hellas Verona,Sassuolo,,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,Out,Sofyan Amrabat,/sofyan-amrabat/profil/spieler/287579,23.0,Morocco,Defensive Midfield,10000000.0,Fiorentina,19500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€19.50m,Midfielder,Fiorentina,Hellas Verona,0.95,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,Out,Amir Rrahmani,/amir-rrahmani/profil/spieler/257732,25.0,Kosovo,Centre-Back,6000000.0,Napoli,15300000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€15.30m,Defender,Napoli,Hellas Verona,1.5499999999999998,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
transfer,Hellas Verona,Out,Mohamed Fares,/mohamed-fares/profil/spieler/287700,23.0,Algeria,Left-Back,6000000.0,SPAL,3500000.0,https://www.transfermarkt.co.uk/serie-a/transfers/wettbewerb/IT1/plus/?saison_id=2019&s_w=&leihe=3&intern=0&intern=1,2019-serie-a,paid,€3.50m,Defender,SPAL,Hellas Verona,-0.41666666666666663,2019,serie-a,7300000.0,30,26.0,9,Serie A,Italy,5280000000.0
