player,buyer,seller,season_id,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id.1,season_2024,season_2025,age_sq,competition_code_jupiler-pro-league,competition_code_laliga,competition_code_liga-portugal,competition_code_ligue-1,competition_code_premier-league,competition_code_serie-a,log_fee_hat,premio_reinvestimento
Scott Banks,FC St. Pauli,Crystal Palace,2024,0.3333333333333332,0.3333333333333332,-0.2975890363360598,-25.739401653620497,22,Attacker,1,0,0,12.899222326086994,12.611541086966117,400000.0,300000.0,1500000.0,14.220976332738882,1,1500000.0,1550000.0,4,-50000.0,-2450000.0,30.0,26.3,13.0,4,0,0.0033005905216246,1550000.0,0.0,-1550000.0,2024,1,0,484,0,0,0,0,0,0,13.316350767199468,-0.4171284411124745
John Tolkin,Holstein Kiel,New York,2024,-0.375,-0.375,-0.6808962356451289,-49.383695241986025,22,Defender,0,0,1,14.731801689838347,15.201805169084134,2500000.0,4000000.0,1000000.0,13.815511557963774,1,1000000.0,7400000.0,6,-6400000.0,7970000.0,30.0,25.1,4.0,6,1,0.0046754320140386,7400000.0,1000000.0,-6400000.0,2024,1,0,484,0,0,0,0,0,0,15.111262421899571,-0.379460732061224
Tymoteusz Puchacz,Holstein Kiel,Union Berlin,2024,0.0,0.0,-0.0457843878111035,-4.475211829511716,25,Defender,0,0,1,14.508658238524095,14.508658238524095,2000000.0,2000000.0,1000000.0,13.815511557963774,1,1000000.0,7400000.0,6,-6400000.0,7970000.0,30.0,25.1,4.0,6,1,0.0046754320140386,7400000.0,1000000.0,-6400000.0,2024,1,0,625,0,0,0,0,0,0,14.315255617075016,0.1934026214490796
David Zec,Holstein Kiel,NK Celje,2024,1.1428571428571428,1.1428571428571428,0.5080624921498469,66.2068537465395,24,Defender,0,0,1,14.220976332738882,13.45883704259595,1500000.0,700000.0,1000000.0,13.815511557963774,1,1000000.0,7400000.0,6,-6400000.0,7970000.0,30.0,25.1,4.0,6,1,0.0046754320140386,7400000.0,1000000.0,-6400000.0,2024,1,0,576,0,0,0,0,0,0,13.79998914521308,0.42098718752580133
Magnus Knudsen,Holstein Kiel,Rostov,2024,-0.5,-0.5,-0.8605917409603361,-57.70884900044327,23,Midfielder,0,1,0,13.815511557963774,14.508658238524095,1000000.0,2000000.0,1000000.0,13.815511557963774,1,1000000.0,7400000.0,6,-6400000.0,7970000.0,30.0,25.1,4.0,6,1,0.0046754320140386,7400000.0,1000000.0,-6400000.0,2024,1,0,529,0,0,0,0,0,0,14.106209344134282,-0.290697786170508
Christopher Bonsu Baah,KRC Genk,Sarpsborg 08,2023,3.333333333333333,3.333333333333333,0.7346064335404279,108.4661813071408,18,Attacker,1,0,0,15.46416937585933,13.997832948091215,5200000.0,1200000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,324,1,0,0,0,0,0,15.04444505735038,0.4197243185089494
Alieu Fadera,KRC Genk,Zulte Waregem,2023,0.3333333333333332,0.3333333333333332,-0.0863702649876483,-8.27454778796387,21,Attacker,1,0,0,15.201805169084134,14.914123179965662,4000000.0,3000000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,441,1,0,0,0,0,0,15.03128814194211,0.170517027142024
Ken Nkuba,KRC Genk,R Charleroi SC,2023,0.0714285714285714,0.0714285714285714,-0.139482018581571,-13.01913667404343,22,Defender,0,0,1,15.137266664613223,15.068273812173889,3750000.0,3500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,484,1,0,0,0,0,0,15.116621811218682,0.020644853394541585
Andi Zeqiri,KRC Genk,Brighton,2023,-0.2142857142857143,-0.2142857142857143,-0.3487265978141991,-29.44140628801194,24,Attacker,1,0,0,14.827111833279051,15.068273812173889,2750000.0,3500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,576,1,0,0,0,0,0,14.899113375061601,-0.0720015417825497
Zakaria El Ouahdi,KRC Genk,RWDM,2023,2.125,2.125,0.6716851014283787,95.75339346506937,21,Defender,0,0,1,14.731801689838347,13.592368256649284,2500000.0,800000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,441,1,0,0,0,0,0,14.134011544820007,0.5977901450183403
Hendrik Van Crombrugge,KRC Genk,RSC Anderlecht,2023,-0.48,-0.48,-0.4107376034925671,-33.68392519475684,30,Goalkeeper,0,0,0,14.077875591662238,14.731801689838347,1300000.0,2500000.0,24050000.0,16.995645596096086,5,8500000.0,19500000.0,6,4550000.0,41300000.0,27.0,23.7,8.0,6,0,0.0058138779113432,19500000.0,0.0,-19500000.0,2023,0,0,900,1,0,0,0,0,0,13.910853772527245,0.1670218191349928
Kevin Rodríguez,Union Saint-Gilloise,Independiente,2023,8.0,8.0,1.774148812599039,489.5267441266027,23,Attacker,1,0,0,15.319588176962746,13.122365377402328,4500000.0,500000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,529,1,0,0,0,0,0,14.155264738129521,1.1643234388332253
Mohamed Amoura,Union Saint-Gilloise,FC Lugano,2023,1.0,1.0,0.4359430696640629,54.6420965239409,23,Attacker,1,0,0,15.201805169084134,14.508658238524095,4000000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,529,1,0,0,0,0,0,14.764360206948568,0.43744496213556516
Alessio Castro-Montes,Union Saint-Gilloise,KAA Gent,2023,-0.4736842105263158,-0.4736842105263158,-0.466062413304801,-37.25319964097837,26,Midfielder,0,1,0,14.508658238524095,15.150511887854474,2000000.0,3800000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,676,1,0,0,0,0,0,14.619867433793203,-0.11120919526910811
Kevin Mac Allister,Union Saint-Gilloise,Argentinos Jrs.,2023,-0.625,-0.625,-0.9252831712238924,-60.35810108295768,25,Defender,0,0,1,14.220976332738882,15.201805169084134,1500000.0,4000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,625,1,0,0,0,0,0,14.722084288905926,-0.5011079561670435
Charles Vanhoutte,Union Saint-Gilloise,Cercle Brugge,2023,0.0583333333333333,0.0583333333333333,-0.070793983020291,-6.834624127608779,24,Midfielder,0,1,0,14.05452824583604,13.997832948091215,1270000.0,1200000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,576,1,0,0,0,0,0,13.917436228532674,0.13709201730336673
Mathias Rasmussen,Union Saint-Gilloise,SK Brann,2023,0.0,0.0,-0.0448081169498113,-4.3819095769292655,25,Midfielder,0,1,0,13.997832948091215,13.997832948091215,1200000.0,1200000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,625,1,0,0,0,0,0,13.935147164848665,0.06268578324255003
Koki Machida,Union Saint-Gilloise,Kashima Antlers,2023,-0.5,-0.5,-0.7205361382966302,-51.35088904382344,25,Defender,0,0,1,13.815511557963774,14.508658238524095,1000000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,625,1,0,0,0,0,0,14.176227278268705,-0.36071572030493115
Noah Sadiki,Union Saint-Gilloise,RSC Anderlecht,2023,-0.55,-0.55,-1.360963034508888,-74.3586489102403,18,Midfielder,0,1,0,13.71015115341694,14.508658238524095,900000.0,2000000.0,40290000.0,17.511613881987586,8,22600000.0,16370000.0,8,23920000.0,48460000.0,27.0,25.2,9.0,8,0,0.0071010815349283,16370000.0,0.0,-16370000.0,2023,0,0,324,1,0,0,0,0,0,14.427432632167147,-0.7172814787502073
George Ilenikhena,Royal Antwerp FC,Amiens SC,2023,5.0,5.0,0.8728515353469444,139.37274837464844,16,Attacker,1,0,0,15.607270193858982,13.815511557963774,6000000.0,1000000.0,48500000.0,17.697074376526267,5,20000000.0,7500000.0,2,41000000.0,42750000.0,31.0,24.5,5.0,2,0,0.0020607009097529,7500000.0,0.0,-7500000.0,2023,0,0,256,1,0,0,0,0,0,15.019493137953251,0.5877770559057307
Jacob Ondrejka,Royal Antwerp FC,Elfsborg,2023,-0.4,-0.4,-0.9893735656758588,-62.81906233737696,20,Attacker,1,0,0,14.220976332738882,14.731801689838347,1500000.0,2500000.0,48500000.0,17.697074376526267,5,20000000.0,7500000.0,2,41000000.0,42750000.0,31.0,24.5,5.0,2,0,0.0020607009097529,7500000.0,0.0,-7500000.0,2023,0,0,400,1,0,0,0,0,0,14.740153892394476,-0.5191775596555939
Igor Thiago,Club Brugge KV,Ludogorets,2023,1.75,1.75,0.754650850733988,112.68690169039633,22,Attacker,1,0,0,16.213405921671733,15.201805169084134,11000000.0,4000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28.0,24.2,12.0,4,0,0.0050720909772754,27250000.0,0.0,-27250000.0,2023,0,0,484,1,0,0,0,0,0,15.39654835086864,0.8168575708030925
Hugo Vetlesen,Club Brugge KV,Bodø/Glimt,2023,0.1071428571428572,0.1071428571428572,0.102625763998466,10.807666474974464,23,Midfielder,0,1,0,15.86320353036178,15.76142084987672,7750000.0,7000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28.0,24.2,12.0,4,0,0.0050720909772754,27250000.0,0.0,-27250000.0,2023,0,0,529,1,0,0,0,0,0,15.65283173285731,0.21037179750446988
Michal Skoras,Club Brugge KV,Lech Poznan,2023,0.0,0.0,-0.1257547936470082,-11.81689665165464,23,Attacker,1,0,0,15.607270193858982,15.607270193858982,6000000.0,6000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28.0,24.2,12.0,4,0,0.0050720909772754,27250000.0,0.0,-27250000.0,2023,0,0,529,1,0,0,0,0,0,15.576175340877468,0.031094852981514265
Philip Zinckernagel,Club Brugge KV,Olympiacos,2023,-0.375,-0.375,-0.2308663982075778,-20.61545473270804,28,Attacker,1,0,0,14.731801689838347,15.201805169084134,2500000.0,4000000.0,53300000.0,17.7914469078978,7,20000000.0,27250000.0,4,26050000.0,49000000.0,28.0,24.2,12.0,4,0,0.0050720909772754,27250000.0,0.0,-27250000.0,2023,0,0,784,1,0,0,0,0,0,14.690602481695363,0.04119920814298439
Momodou Sonko,KAA Gent,Häcken,2023,0.8125,0.8125,0.007032438562927,0.705722520643004,18,Attacker,1,0,0,15.796512164761882,15.201805169084134,7250000.0,4000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,324,1,0,0,0,0,0,15.544968291702633,0.25154387305924963
Archie Brown,KAA Gent,Lausanne-Sport,2023,4.714285714285714,4.714285714285714,1.259242767123986,252.2755154559705,21,Defender,0,0,1,15.201805169084134,13.45883704259595,4000000.0,700000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,441,1,0,0,0,0,0,14.070970128299502,1.130835040784632
Tsuyoshi Watanabe,KAA Gent,KV Kortrijk,2023,0.25,0.25,0.3186941169418986,37.533071772449375,26,Defender,0,0,1,15.068273812173889,14.845130332288226,3500000.0,2800000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,676,1,0,0,0,0,0,14.496211650615539,0.5720621615583497
Omri Gandelman,KAA Gent,Maccabi Netanya,2023,0.5666666666666667,0.5666666666666667,0.2654786701216931,30.405520731570192,23,Midfielder,0,1,0,14.669926311652166,14.220976332738882,2350000.0,1500000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,529,1,0,0,0,0,0,14.334508368400947,0.335417943251219
Daisuke Yokota,KAA Gent,Górnik Zabrze,2023,1.0,1.0,0.3530077267191789,42.33424424365526,23,Attacker,1,0,0,14.508658238524095,13.815511557963774,2000000.0,1000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,529,1,0,0,0,0,0,14.201399149919276,0.30725908860481965
Ismaël Kandouss,KAA Gent,Union SG,2023,-0.4166666666666666,-0.4166666666666666,-0.517871785953405,-40.42129753276596,25,Defender,0,0,1,14.375126917328105,14.914123179965662,1750000.0,3000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,625,1,0,0,0,0,0,14.485566271568448,-0.11043935424034323
Franck Surdez,KAA Gent,Neuchâtel Xamax,2023,1.1666666666666663,1.1666666666666663,0.2065674349550299,22.94508563689366,21,Attacker,1,0,0,14.077875591662238,13.304686600863562,1300000.0,600000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,441,1,0,0,0,0,0,14.07360426691171,0.004271324750527938
Hugo Gambor,KAA Gent,USL Dunkerque,2023,0.0,0.0,-0.5021694803145849,-39.47841684989049,21,Defender,0,0,1,13.304686600863562,13.304686600863562,600000.0,600000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,441,1,0,0,0,0,0,13.95895052648888,-0.6542639256253189
Stefan Mitrovic,KAA Gent,Getafe,2023,-0.75,-0.75,-0.7522330083356525,-52.8687567251557,33,Defender,0,0,1,13.122365377402328,14.508658238524095,500000.0,2000000.0,59300000.0,17.89811988083136,7,19500000.0,23430000.0,10,35870000.0,17850000.0,29.0,24.3,7.0,10,3,0.0098854279946769,23430000.0,45500000.0,22070000.0,2023,0,0,1089,1,0,0,0,0,0,13.85618276117754,-0.7338173837752109
Moussa Djenepo,Standard Liège,Southampton,2023,-0.5625,-0.5625,-0.7526496850639912,-52.88834843094635,25,Attacker,1,0,0,15.068273812173889,15.894952224644102,3500000.0,8000000.0,8100000.0,15.90737474309945,5,4500000.0,5000000.0,2,3100000.0,400000.0,31.0,26.3,5.0,2,1,0.0013154543457912,5000000.0,4500000.0,-500000.0,2023,0,0,625,1,0,0,0,0,0,15.25819893248694,-0.18992512031305075
Hayao Kawabe,Standard Liège,Wolves,2023,-0.4642857142857143,-0.4642857142857143,-0.4022205436361101,-33.1166925151078,27,Midfielder,0,1,0,14.220976332738882,14.845130332288226,1500000.0,2800000.0,8100000.0,15.90737474309945,5,4500000.0,5000000.0,2,3100000.0,400000.0,31.0,26.3,5.0,2,1,0.0013154543457912,5000000.0,4500000.0,-500000.0,2023,0,0,729,1,0,0,0,0,0,14.190695391138757,0.03028094160012529
Matija Frigan,KVC Westerlo,HNK Rijeka,2023,0.7,0.7,0.0923388592345624,9.673641620868256,20,Attacker,1,0,0,15.598901945589024,15.068273812173889,5950000.0,3500000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,400,1,0,0,0,0,0,15.32309660691961,0.27580533866941437
Bryan Reynolds,KVC Westerlo,Roma,2023,-0.1674999999999999,-0.1674999999999999,-0.3758198331518017,-31.32740174397456,22,Defender,0,0,1,15.018483162256882,15.201805169084134,3330000.0,4000000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,484,1,0,0,0,0,0,15.131233714703507,-0.11275055244662546
Lucas Stassin,KVC Westerlo,RSCA Futures,2023,1.25,1.25,0.0791997590259576,8.242055678707727,18,Attacker,1,0,0,14.80876270134486,13.997832948091215,2700000.0,1200000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,324,1,0,0,0,0,0,15.04444505735038,-0.2356823560055208
Allahyar Sayyadmanesh,KVC Westerlo,Hull City,2023,-0.0639999999999999,-0.0639999999999999,-0.3793256560999154,-31.56773698118378,22,Attacker,1,0,0,14.66566191468422,14.731801689838347,2340000.0,2500000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,484,1,0,0,0,0,0,14.642908340787557,0.022753573896663326
Karol Borys,KVC Westerlo,Slask Wroclaw,2023,1.0,1.0,-0.0349255256018832,-3.4322684754649613,17,Midfielder,0,1,0,14.508658238524095,13.815511557963774,2000000.0,1000000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,289,1,0,0,0,0,0,14.989861280519191,-0.4812030419950961
Jordan Bos,KVC Westerlo,Melbourne City,2023,1.8888888888888888,1.8888888888888888,0.4415987316302132,55.519223020397625,20,Defender,0,0,1,14.077875591662238,13.017005083966255,1300000.0,450000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,400,1,0,0,0,0,0,13.73412877682598,0.34374681483625835
Josimar Alcócer,KVC Westerlo,LD Alajuelense,2023,4.288888888888889,4.288888888888889,0.8162646775103433,126.20370074150172,19,Attacker,1,0,0,13.989464705423494,12.323860125621126,1190000.0,225000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,361,1,0,0,0,0,0,13.571495673175887,0.4179690322476066
Sergiy Sydorchuk,KVC Westerlo,Dynamo Kyiv,2023,-0.7666666666666666,-0.7666666666666666,-0.8116918589367454,-55.589428723251984,32,Midfielder,0,1,0,13.45883704259595,14.914123179965662,700000.0,3000000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,1024,1,0,0,0,0,0,14.27476331276439,-0.8159262701684398
Doğucan Haspolat,KVC Westerlo,Trabzonspor,2023,-0.75,-0.75,-1.5135284527856108,-77.98684050440828,23,Midfielder,0,1,0,13.304686600863562,14.690979711984754,600000.0,2400000.0,0.0,0.0,0,0.0,21860000.0,10,-21860000.0,13680000.0,29.0,23.7,3.0,10,0,0.0106916759411327,21860000.0,0.0,-21860000.0,2023,0,0,529,1,0,0,0,0,0,14.084739222156404,-0.7800526212928425
Felipe Augusto,Cercle Brugge,Corinthians,2023,0.0,0.0,-0.5394145817367271,-41.69105773105743,19,Attacker,1,0,0,14.914123179965662,14.914123179965662,3000000.0,3000000.0,15770000.0,16.57362002235076,4,8000000.0,5000000.0,2,10770000.0,10450000.0,26.0,23.3,3.0,2,3,0.0016937475235211,5000000.0,7770000.0,2770000.0,2023,0,0,361,1,0,0,0,0,0,15.260495503309158,-0.34637232334349655
Alan Minda,Cercle Brugge,Independiente,2023,2.333333333333333,2.333333333333333,0.5546689180015836,74.13650004258305,20,Attacker,1,0,0,14.508658238524095,13.304686600863562,2000000.0,600000.0,15770000.0,16.57362002235076,4,8000000.0,5000000.0,2,10770000.0,10450000.0,26.0,23.3,3.0,2,3,0.0016937475235211,5000000.0,7770000.0,2770000.0,2023,0,0,400,1,0,0,0,0,0,14.169622260867243,0.33903597765685234
Parfait Guiagon,Royal Charleroi SC,M. Tel Aviv,2023,0.0714285714285714,0.0714285714285714,-0.3135683799041224,-26.916572823508577,22,Attacker,1,0,0,14.220976332738882,14.151983508870948,1500000.0,1400000.0,6350000.0,15.663965528349175,3,3750000.0,1850000.0,3,4500000.0,12960000.0,27.0,24.7,6.0,3,0,0.0026723706891468,1850000.0,0.0,-1850000.0,2023,0,0,484,1,0,0,0,0,0,14.465170673050759,-0.2441943403118767
Vetle Dragsnes,Royal Charleroi SC,Lillestrøm SK,2023,-0.6153846153846154,-0.6153846153846154,-0.7866520479594925,-54.46341997737589,29,Defender,0,0,1,12.429220196836384,13.384729180332174,250000.0,650000.0,6350000.0,15.663965528349175,3,3750000.0,1850000.0,3,4500000.0,12960000.0,27.0,24.7,6.0,3,0,0.0026723706891468,1850000.0,0.0,-1850000.0,2023,0,0,841,1,0,0,0,0,0,13.195301863116939,-0.7660816662805541
Jonatan Braut Brunes,Oud-Heverlee Leuven,Strømsgodset,2023,3.333333333333333,3.333333333333333,1.0650765585304178,190.1063197722324,23,Attacker,1,0,0,14.77102238760702,13.304686600863562,2600000.0,600000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,529,1,0,0,0,0,0,14.120933733462754,0.6500886541442661
Youssef Maziz,Oud-Heverlee Leuven,FC Metz,2023,0.0,0.0,-0.0181089811609851,-1.7946010608274163,25,Midfielder,0,1,0,14.220976332738882,14.220976332738882,1500000.0,1500000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,625,1,0,0,0,0,0,14.094904127604224,0.12607220513465833
Kento Misao,Oud-Heverlee Leuven,Santa Clara,2023,0.0,0.0,0.1301313236791195,13.897807004202022,27,Midfielder,0,1,0,14.077875591662238,14.077875591662238,1300000.0,1300000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,729,1,0,0,0,0,0,13.83423729297754,0.24363829868469722
Konan N’Dri,Oud-Heverlee Leuven,KAS Eupen,2023,-0.35,-0.35,-0.7706676715731362,-53.72961604108433,22,Attacker,1,0,0,14.077875591662238,14.508658238524095,1300000.0,2000000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,484,1,0,0,0,0,0,14.714638449101408,-0.6367628574391695
Ezechiel Banzuzi,Oud-Heverlee Leuven,NAC Breda,2023,2.0,2.0,0.343585450631517,40.99944839542553,18,Midfielder,0,1,0,13.997832948091215,12.899222326086994,1200000.0,400000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,324,1,0,0,0,0,0,14.371762568268128,-0.3739296201769129
Raz Shlomo,Oud-Heverlee Leuven,Maccabi Netanya,2023,0.375,0.375,0.0160673860797295,1.6197175605007883,23,Defender,0,0,1,13.910821646859096,13.592368256649284,1100000.0,800000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,529,1,0,0,0,0,0,14.030628966891987,-0.11980732003289063
Tobe Leysen,Oud-Heverlee Leuven,Genk,2023,0.8333333333333333,0.8333333333333333,-0.1484971556678349,-13.79977572920128,21,Goalkeeper,0,0,0,13.21767537538882,12.611541086966117,550000.0,300000.0,7150000.0,15.78262305453032,3,3500000.0,9550000.0,7,-2400000.0,14450000.0,28.0,25.9,1.0,7,0,0.0066071891847525,9550000.0,0.0,-9550000.0,2023,0,0,441,1,0,0,0,0,0,13.429535533969936,-0.21186015858111595
